,logFC,AveExpr,t,P.Value,adj.P.Val,B
ST14,-1.722683518,2.571493562,-3.921391916,0.000518494,0.021376646,-0.172189781
ASPM,-1.360326443,4.418848533,-3.921216696,0.000518737,0.021376646,-0.172621286
C1R,-1.690710851,8.985985667,-3.920724777,0.000519419,0.021376646,-0.173832684
MKRN5P,2.383471033,2.846703275,3.916340288,0.000525538,0.021567707,-0.184628231
APOBEC4,1.621117933,3.25007911,3.91446792,0.000528172,0.021615107,-0.189237485
ACE,1.001552608,7.331382665,3.911839578,0.000531892,0.021706543,-0.195706806
DHRS9,-3.281924718,3.557509453,-3.909151102,0.000535724,0.021802015,-0.202323012
BCL6,-1.016412067,8.160333587,-3.907531249,0.000538045,0.021835678,-0.206308841
ZBED9,-1.546338346,3.754127431,-3.906038454,0.000540194,0.021853734,-0.209981659
SMCO4,-1.235120191,5.501509212,-3.904112629,0.000542978,0.021853734,-0.214719367
PTAFR,-1.684084471,3.239698245,-3.89754146,0.000552583,0.022179244,-0.230880603
ZNF252P,-1.117562536,7.410778518,-3.895105939,0.000556186,0.022259295,-0.236868807
ENO1,-1.299157221,9.828939738,-3.894137271,0.000557625,0.022259295,-0.2392502
TEDC2,-1.251389008,1.684078066,-3.891746453,0.000561193,0.022340671,-0.245127192
B3GNT7,-1.380903453,4.179064101,-3.888770997,0.000565664,0.022404161,-0.252440021
NUDT4,-1.317018343,11.2176343,-3.888644811,0.000565855,0.022404161,-0.252750119
TRAPPC5,-0.905450724,6.432733237,-3.886759571,0.000568707,0.022453823,-0.257382726
PTDSS1,-1.517021265,9.71271699,-3.885787574,0.000570183,0.022453823,-0.259770992
TLR1,-1.488693641,4.69694174,-3.88431451,0.000572427,0.022481596,-0.263390124
C20orf204,1.785342296,1.797224406,3.882545409,0.000575133,0.022522266,-0.267736113
CENPE,-1.477917536,3.476820659,-3.879870749,0.000579249,0.022522266,-0.274305736
PDGFRA,-1.802006208,8.901982277,-3.878413606,0.000581503,0.022535172,-0.277884345
PHYHD1,-0.944891302,5.961959009,-3.876185053,0.000584967,0.022609457,-0.283356792
PRSS42P,1.768698256,6.983959067,3.871912915,0.000591665,0.022682131,-0.293845193
ZBTB7B,-1.00276762,7.669964153,-3.871177727,0.000592826,0.022682131,-0.295649828
ETNK2,-1.713565782,2.883449416,-3.870815611,0.000593398,0.022682131,-0.296538664
AASS,-0.997162746,8.746999581,-3.869076442,0.000596154,0.022682131,-0.300807269
TRIM16L,-1.599016049,5.816119737,-3.869070863,0.000596163,0.022682131,-0.300820961
CHRM3,1.535153255,5.494121578,3.868003077,0.000597861,0.022682746,-0.30344148
PTGS1,-2.076976047,5.787593805,-3.867110756,0.000599284,0.022682746,-0.305631231
ZDHHC9,-1.160169116,6.290878745,-3.86080367,0.000609437,0.022912439,-0.321105018
PRDX6,-1.215643094,10.05000181,-3.860796479,0.000609448,0.022912439,-0.321122657
DUSP13,-1.527762374,5.923928301,-3.860421294,0.000610057,0.022912439,-0.322042924
MIR1-1HG,1.604574961,5.803152279,3.859321295,0.000611847,0.022920731,-0.324740907
MEGF9,-1.246877144,7.09734083,-3.857683341,0.000614521,0.02296204,-0.328757964
SPATC1L,-1.495118383,3.532924883,-3.856221789,0.000616917,0.022992764,-0.332342016
RARRES1,-2.158066021,3.672889212,-3.854120044,0.000620379,0.023062945,-0.337495336
TKT,-1.044677446,7.026534069,-3.848461749,0.000629793,0.023353496,-0.351365338
MAST4-AS1,1.468968488,3.217597513,3.846779584,0.000632619,0.023398885,-0.355487729
ARHGAP30,-1.105290469,5.130657239,-3.842283674,0.000640232,0.023620675,-0.366503249
PTPRC,-1.58748579,6.344888042,-3.839563033,0.000644882,0.023632436,-0.373167469
TCN2,-1.04111128,6.798163989,-3.839276954,0.000645373,0.023632436,-0.373868145
RPS6KA2,-0.966610096,10.09133281,-3.839259452,0.000645403,0.023632436,-0.373911011
CGAS,-1.08512121,3.024218405,-3.835370591,0.000652113,0.023759046,-0.38343438
FGD2,-1.315284938,4.19108375,-3.830778801,0.000660124,0.023991091,-0.394675785
H1-9P,1.910581278,2.759623141,3.829568141,0.000662253,0.024008713,-0.397639056
WNT5A,-1.339978567,4.974979711,-3.820501045,0.000678406,0.024533456,-0.419824029
HYI,1.285703413,3.42156579,3.818204056,0.000682559,0.024622699,-0.425441921
RNU2-38P,1.869922748,2.697402803,3.816619549,0.000685439,0.024663898,-0.429316708
EPB41L4B,-1.304334474,6.489888212,-3.815720521,0.000687078,0.024663898,-0.431515014
SPATA33,-1.271754079,2.512963778,-3.814308438,0.00068966,0.02469591,-0.434967553
ALKBH3,-0.916281579,5.995352381,-3.812293368,0.000693361,0.02472883,-0.439893788
SLC16A1-AS1,1.623059954,3.896077437,3.811965857,0.000693964,0.02472883,-0.440694387
TMTC4,-1.048928176,5.64714714,-3.810011669,0.000697575,0.024790542,-0.445470984
CCRL2,-1.255069977,3.370154276,-3.808768976,0.000699881,0.024790542,-0.44850813
TMEM62,-0.909997761,6.051297708,-3.808282076,0.000700787,0.024790542,-0.449698041
MTERF3,-1.065344318,6.728378016,-3.804436433,0.000707979,0.024964836,-0.459094733
ADGRD1,-1.061747192,8.415142763,-3.803823757,0.000709131,0.024964836,-0.46059154
C16orf54,-1.752992091,1.78794947,-3.801793065,0.000712964,0.025039438,-0.465552178
MAMDC2,-1.081907102,7.171200985,-3.798503699,0.000719216,0.025178144,-0.473585977
GALK1,-0.984959953,4.818189961,-3.797904598,0.00072036,0.025178144,-0.475048986
AQP7P1,-1.20868011,5.925838464,-3.796995324,0.000722101,0.025178735,-0.477269313
TMTC1,-1.153644275,9.495316163,-3.79381767,0.000728215,0.025331474,-0.485027563
FAM131C,-1.269187725,3.686223319,-3.792419942,0.00073092,0.02536519,-0.48843954
PMS2P9,1.417916499,3.925036901,3.790337831,0.000734969,0.025445241,-0.493521503
BTBD6,-0.929160349,7.711763792,-3.784352153,0.000746729,0.025697662,-0.508126804
SYNC,-1.331349386,5.984534251,-3.783903875,0.000747618,0.025697662,-0.509220358
FKBP5,-1.397499549,8.531162013,-3.78350382,0.000748411,0.025697662,-0.510196245
RACGAP1,-1.207149557,4.813183884,-3.783058514,0.000749295,0.025697662,-0.51128248
MIR3936HG,0.954100559,5.48266115,3.779915645,0.000755565,0.025851999,-0.51894785
EEF1A1P3,1.437282829,2.32483004,3.776465657,0.000762506,0.025998701,-0.527360192
PHLDB2,0.815560442,11.25786001,3.776018009,0.000763412,0.025998701,-0.528451561
EGR1,1.608337288,7.204764796,3.774833467,0.000765812,0.026019798,-0.531339308
MAN2B1,-1.08588556,7.208571261,-3.77332167,0.000768886,0.026063641,-0.535024478
TEAD2,-0.896007507,8.066624249,-3.768268107,0.000779251,0.026154276,-0.547340028
EDN1,-1.683613362,4.499682429,-3.768095887,0.000779606,0.026154276,-0.547759646
CRYBG1,-0.973265629,5.933585014,-3.768016606,0.00077977,0.026154276,-0.547952814
NAMPT,-1.40160139,9.828937059,-3.767454611,0.000780932,0.026154276,-0.549322078
CEMIP2,-1.104199077,6.989590832,-3.76544535,0.0007851,0.026154276,-0.554217034
FKBPL,-1.190198227,3.462159118,-3.765376159,0.000785243,0.026154276,-0.554385582
GLA,-1.165663852,4.941957501,-3.765362246,0.000785272,0.026154276,-0.554419475
PSMD8,-1.055540804,10.16062946,-3.765069553,0.000785881,0.026154276,-0.555132464
ICAM1,-1.152736672,6.585587981,-3.762081682,0.000792125,0.02626435,-0.562409905
VSNL1,-0.932030925,6.634837085,-3.76094234,0.000794518,0.02626435,-0.565184518
FKBP2,-0.918224166,7.346606995,-3.760912164,0.000794582,0.02626435,-0.565257999
HYLS1,-1.073042429,4.657089908,-3.759535822,0.000797483,0.02630074,-0.56860944
CSAD,1.384528943,5.248674663,3.757722428,0.000801321,0.0263678,-0.573024573
ADAMTSL5,1.046822636,7.221233419,3.753592186,0.000810131,0.026547965,-0.583078308
PCBP3,-1.70453012,2.460346578,-3.753452263,0.000810431,0.026547965,-0.583418851
CYBA,-1.335641072,5.435739642,-3.750249693,0.000817329,0.026685881,-0.591212167
STX10,-0.835373831,6.506046986,-3.748727928,0.000820627,0.026685881,-0.594914638
SVIL2P,1.704335473,6.556719503,3.747020185,0.000824343,0.026685881,-0.599069072
LILRB2,-1.231099152,3.405558656,-3.746889336,0.000824629,0.026685881,-0.599387365
C8orf76,-0.927416626,5.769837101,-3.746444412,0.0008256,0.026685881,-0.600469632
SLC9A7,-1.106898203,4.391326652,-3.743674217,0.000831673,0.026773814,-0.607207214
PSME2,-1.05420285,7.804564182,-3.742946758,0.000833275,0.026773814,-0.608976275
GPR18,1.367152828,3.74969443,3.74270024,0.000833818,0.026773814,-0.609575745
KLRK1,-1.572757052,2.287452585,-3.740615791,0.000838428,0.026862793,-0.614644124
EPB41L3,-1.138636197,6.292408335,-3.738004085,0.000844239,0.026989784,-0.620993364
PARVG,-1.353491124,3.652499908,-3.734408784,0.000852303,0.027188085,-0.629731652
TRIM5,-0.983228924,6.330739326,-3.731182842,0.000859602,0.027301709,-0.637570105
STRADB,-1.223587794,8.16784597,-3.730184581,0.000861873,0.027314462,-0.639995291
FBLN5,-1.281285025,8.652718409,-3.728387337,0.000865977,0.02738511,-0.644361045
JMJD4,0.818502573,6.946239789,3.725124696,0.000873475,0.027466041,-0.652284855
LST1,-1.547374106,2.659444399,-3.724821209,0.000874176,0.027466041,-0.653021813
CHDH,-1.454706615,4.425886415,-3.723265569,0.000877776,0.027477576,-0.656799094
ECE2,-1.630058797,2.709970208,-3.723023795,0.000878337,0.027477576,-0.65738611
CCN5,-2.027240859,5.439690233,-3.72128305,0.000882385,0.027477576,-0.661612209
TMEM51,-0.817544596,4.633687384,-3.720775475,0.000883569,0.027477576,-0.662844362
SELENOH,-0.915328044,6.595694668,-3.720613859,0.000883947,0.027477576,-0.663236681
KIF20A,-2.094118963,2.925939524,-3.718496775,0.000888903,0.027572992,-0.668375361
AQP9,-2.204957596,2.432325945,-3.715870669,0.00089509,0.027706061,-0.674748344
SRGN,-1.35425313,7.583190112,-3.714714359,0.000897827,0.027732033,-0.677554026
LILRB3,-1.481445811,3.936019889,-3.713456602,0.000900814,0.027740768,-0.680605559
LRRTM3,1.383726583,5.896923869,3.712997047,0.000901907,0.027740768,-0.681720443
KANSL1L-AS1,1.414353804,3.449734689,3.711689989,0.000905025,0.027778181,-0.684891139
C1RL,-1.206933637,6.067043384,-3.707780371,0.000914413,0.028007501,-0.69437319
LAMB3,-1.413618001,4.60086925,-3.706571823,0.000917335,0.028038198,-0.697303685
ZNF177,0.966940679,5.125956679,3.703707568,0.000924295,0.028191949,-0.704247792
CD33,-1.567485577,2.970443045,-3.701450696,0.000929815,0.028223372,-0.709718209
GXYLT2,-1.279431179,6.651373346,-3.701109865,0.000930651,0.028223372,-0.710544259
GSTM3,-1.321445449,8.072843721,-3.697756702,0.00093892,0.028296604,-0.718669866
IRF1-AS1,0.857317732,5.867888984,3.697584473,0.000939347,0.028296604,-0.71908716
DDN,-2.226177993,2.313855407,-3.693391229,0.000949792,0.028552395,-0.729245193
ALG3,-1.121241132,5.450430712,-3.689990709,0.000958346,0.028698745,-0.737480274
NTAN1,-1.09362688,6.431564968,-3.689785342,0.000958865,0.028698745,-0.73797754
TNFRSF1A,-0.975127266,7.808531791,-3.689118062,0.000960553,0.028698745,-0.739593199
C2,-1.666081727,5.73661484,-3.686980649,0.000965981,0.028754778,-0.744767828
LRP8,-1.342305934,3.877660515,-3.686829676,0.000966365,0.028754778,-0.745133296
TGIF1,-1.075922805,5.233116887,-3.686037208,0.000968386,0.028756335,-0.747051584
LRR1,-0.919602236,4.339624082,-3.679432174,0.000985388,0.029201863,-0.763035103
GBP2,-1.188942072,7.121499866,-3.6784612,0.000987912,0.029217392,-0.765384013
SPDYE1,1.475467177,3.344970386,3.676976385,0.000991783,0.029272638,-0.768975599
SAC3D1,-1.06889378,3.825028439,-3.674407714,0.000998516,0.029291969,-0.775187835
AIF1L,-0.973584542,7.914816599,-3.674319412,0.000998748,0.029291969,-0.775401366
CLN3,-0.876374473,5.714391796,-3.673279156,0.001001488,0.029291969,-0.777916784
KCNA5,1.269668592,5.505820252,3.673192719,0.001001716,0.029291969,-0.778125785
TIMELESS,-0.91953918,4.587514187,-3.672909754,0.001002463,0.029291969,-0.778809972
IRF8,-1.756034061,3.498628328,-3.670373475,0.00100918,0.029407619,-0.784941763
SLC9A9,-1.295418679,5.634198489,-3.667585904,0.001016614,0.029528285,-0.791679556
RNASE6,-1.599878063,3.898819756,-3.665780252,0.001021457,0.029610101,-0.796043113
REPS2,-1.511928097,5.934635882,-3.664654106,0.001024489,0.02963919,-0.798764226
MBD2,-0.881540993,7.619143694,-3.660027215,0.00103704,0.029942986,-0.809941455
C1orf56,-0.824738384,5.0946577,-3.657447544,0.001044102,0.030087436,-0.816171262
S100A8,-1.665989781,3.847326484,-3.654985717,0.001050885,0.030207401,-0.822115185
PRF1,-1.677091241,2.91256036,-3.654438013,0.0010524,0.030207401,-0.823437409
TMEM165,-1.036884196,7.50594645,-3.651866307,0.001059542,0.030352766,-0.829644979
ATP2A2,-1.262225231,13.53518728,-3.649742665,0.001065475,0.030440701,-0.834769968
LINC02925,-0.935355242,4.622365799,-3.648738514,0.001068292,0.030440701,-0.837192958
TNFRSF11A,-1.594266321,3.011873003,-3.648535487,0.001068862,0.030440701,-0.83768283
SLC25A25-AS1,1.39442891,4.34064031,3.645253829,0.001078123,0.030595797,-0.845599763
FANCI,-1.100892314,4.427460135,-3.644601715,0.001079973,0.030595797,-0.847172704
ECT2,-1.098376464,5.720805598,-3.644384055,0.001080591,0.030595797,-0.847697694
STEAP3,-1.096380238,6.253431544,-3.641630251,0.00108844,0.030725263,-0.854338928
BIN2,-1.347404341,3.574499038,-3.641091047,0.001089983,0.030725263,-0.855639117
FTH1,-1.052529636,11.7990469,-3.640187675,0.001092574,0.030725263,-0.857817288
OSTF1,-0.979123769,6.589417821,-3.639004544,0.001095975,0.030725263,-0.860669741
COTL1,-1.397738169,5.364609322,-3.638721875,0.00109679,0.030725263,-0.861351193
TMEM223,-0.8270536,5.935864513,-3.637348043,0.001100755,0.030725263,-0.864662957
STARD10,-0.899231588,7.036131505,-3.63706848,0.001101564,0.030725263,-0.865336825
DLGAP1,2.271965142,3.193422796,3.635839183,0.001105127,0.030725263,-0.868299759
POP7,-0.839180529,6.068428007,-3.63360913,0.001111619,0.030725263,-0.873673958
EEF1DP3,1.199875761,6.902359476,3.632722421,0.001114211,0.030725263,-0.875810542
SPTBN1-AS1,1.631553675,2.638339078,3.632346702,0.001115311,0.030725263,-0.87671581
PEDS1-UBE2V1,-0.83086757,9.067777487,-3.631896404,0.001116631,0.030725263,-0.877800732
UGT8,1.27487339,6.590163858,3.631666247,0.001117306,0.030725263,-0.878355244
CEBPD,-1.917027667,3.712274467,-3.62984299,0.001122668,0.030725263,-0.88274756
COMTD1,-0.904439136,5.061563836,-3.629339299,0.001124154,0.030725263,-0.883960849
MIEN1,-0.990318987,6.882911506,-3.629253639,0.001124407,0.030725263,-0.884167183
FOXM1,-1.734169263,3.182345689,-3.629011808,0.001125121,0.030725263,-0.884749681
GRB2,-0.892319222,8.475266033,-3.626765503,0.001131776,0.030849336,-0.89015976
INPP1,-0.903559397,5.805830519,-3.623301065,0.001142115,0.031073177,-0.898501505
PIK3R5,-1.527618121,3.87082685,-3.622166409,0.001145521,0.031076825,-0.901232989
GUCD1,-0.900014407,9.925905902,-3.621839828,0.001146503,0.031076825,-0.902019124
SLC2A1,-1.147631017,7.564897095,-3.616822735,0.001161695,0.031285462,-0.914093201
CEP70,-0.812039211,7.224799761,-3.616307828,0.001163266,0.031285462,-0.915332061
MTRF1,-0.826926993,5.852386321,-3.615964302,0.001164314,0.031285462,-0.916158548
TGFBR2,-1.130342019,10.64045365,-3.615874479,0.001164589,0.031285462,-0.916374649
SNORD116-13,1.212293586,2.99451524,3.615555593,0.001165563,0.031285462,-0.917141827
GAREM1,-0.812200024,6.628218586,-3.615070137,0.001167048,0.031285462,-0.918309695
ADH1B,-2.039648727,8.859270474,-3.613164793,0.001172895,0.031384614,-0.922892918
REV1,-0.861391225,8.957501837,-3.611509929,0.001177997,0.031463492,-0.926872978
DVL1,-0.775682648,8.786684838,-3.608046679,0.001188743,0.03169257,-0.935200393
PLP2,-1.230626463,7.301124631,-3.603696065,0.001202377,0.031997684,-0.945657758
KCNJ4,1.003376622,6.99366835,3.601123376,0.001210511,0.032033477,-0.951839651
SAMSN1,-1.702286232,3.010906735,-3.601004935,0.001210887,0.032033477,-0.952124215
SHISA4,-1.277939571,8.519987031,-3.600375919,0.001212884,0.032033477,-0.953635436
SSU72,-0.804712426,8.071835606,-3.597736268,0.001221302,0.032092122,-0.959976278
NPIPB15,1.617390764,2.764154695,3.596652384,0.001224775,0.032125596,-0.962579484
CSF1R,-1.298343139,7.380310638,-3.595061103,0.00122989,0.032201972,-0.966400857
CD320,-0.900851299,6.093087476,-3.593239874,0.001235771,0.032298062,-0.970773745
CHL1,-1.99726166,4.389731377,-3.591937189,0.001239994,0.03230901,-0.973901125
SLC37A2,-1.455657774,3.807786057,-3.591746714,0.001240613,0.03230901,-0.97435837
TRIM16,-0.986137986,7.037848616,-3.590661886,0.001244142,0.032343269,-0.976962401
IMPDH1,-0.994554803,6.540451523,-3.588338838,0.001251733,0.032482793,-0.982537787
TNFRSF1B,-0.918400759,7.201055156,-3.586695605,0.001257129,0.032498276,-0.986480869
MMP14,-1.0743861,7.642286898,-3.586295359,0.001258447,0.032498276,-0.987441202
POU2F2,-1.789156662,2.229553274,-3.586072015,0.001259183,0.032498276,-0.987977069
MFSD9,-0.960453464,4.473631061,-3.584679225,0.001263782,0.032498276,-0.991318523
EOLA2-DT,1.308881516,4.96468457,3.584107055,0.001265675,0.032498276,-0.992691095
STAG3L1,1.490347281,3.200343742,3.582835023,0.001269896,0.03254944,-0.995742295
ZNF517,1.04913421,3.153417175,3.579593091,0.001280715,0.032738724,-1.003517013
PEBP4,-1.217582183,8.444924084,-3.579280488,0.001281762,0.032738724,-1.004266563
PRKCD,-0.855323426,5.265494249,-3.575693583,0.001293846,0.032839577,-1.012865575
MFSD1,-1.095389955,7.756312294,-3.575584019,0.001294217,0.032839577,-1.013128191
AMPD3,-0.983172105,4.766667893,-3.575440803,0.001294702,0.032839577,-1.013471465
TTN-AS1,1.161236244,4.467717369,3.573219696,0.001302245,0.032973653,-1.018794618
SH2B3,-0.824951577,9.045617823,-3.569970013,0.001313358,0.033193646,-1.026580863
MAN1A1,-1.154764745,7.746279355,-3.569353319,0.001315477,0.033193646,-1.028058192
APRG1,1.559004859,2.137083259,3.567642298,0.001321375,0.033284969,-1.032156597
RMC1,-0.78543571,6.513110285,-3.565952937,0.001327222,0.033374734,-1.036202465
DLEU1,-0.978569383,5.266011316,-3.562017187,0.001340944,0.033616535,-1.045625708
TST,-1.004268769,7.130288289,-3.561434968,0.001342986,0.033616535,-1.047019395
LILRB5,-1.382405934,4.98766512,-3.560269049,0.001347083,0.033616535,-1.049810082
GPD1L,-1.284722941,11.08505655,-3.559911305,0.001348343,0.033616535,-1.050666298
SYCP3,1.465496724,3.898638407,3.558271589,0.001354131,0.033703332,-1.05459038
LZTS3,-0.866176358,6.769241113,-3.556619658,0.001359987,0.03377487,-1.058543069
IDH1,-1.196832762,7.682213877,-3.55615768,0.001361629,0.03377487,-1.059648365
TGFBR3,-1.184130804,8.392547007,-3.550214039,0.001382927,0.03413526,-1.073864288
H1-1,-1.483547648,3.351357518,-3.547593829,0.001392419,0.03413526,-1.080128677
YIPF1,-1.055089119,6.230255639,-3.547176388,0.001393937,0.03413526,-1.081126547
MPDU1,-0.957825477,6.422069707,-3.546425876,0.00139667,0.03413526,-1.082920502
C1orf174,-0.73605371,5.835390542,-3.546352194,0.001396939,0.03413526,-1.083096616
RPL23AP42,-1.376652956,4.088747069,-3.546231127,0.00139738,0.03413526,-1.083385991
NKX2-5,-0.853431913,8.257103553,-3.545804871,0.001398935,0.03413526,-1.084404796
NFAM1,-1.43784732,3.512637845,-3.545797539,0.001398962,0.03413526,-1.084422321
SPIN2A,1.726233035,2.067957484,3.545693285,0.001399343,0.03413526,-1.084671494
HCLS1,-1.053532666,6.137687927,-3.544441127,0.001403923,0.03413526,-1.087664032
FGR,-1.263441974,3.990579666,-3.54394061,0.001405758,0.03413526,-1.088860118
SGO2,-1.252098022,3.868628579,-3.543729767,0.001406532,0.03413526,-1.089363955
VNN2,-1.422745706,2.94249797,-3.542360516,0.001411566,0.034135304,-1.092635689
TMIGD3,-1.542420636,2.95735506,-3.542227323,0.001412056,0.034135304,-1.092953921
FERMT3,-1.275121509,4.774542294,-3.541824131,0.001413543,0.034135304,-1.093917226
ZNF354A,-0.897253133,5.838273789,-3.540759193,0.001417476,0.034173791,-1.096461391
PLAAT4,-1.242695785,4.359344567,-3.539267535,0.001423002,0.034250512,-1.100024555
GOLGA8M,1.472200247,2.133534834,3.536922124,0.001431734,0.034404006,-1.105626045
CACNA2D1-AS1,1.325634146,3.361680033,3.53347406,0.001444666,0.034615169,-1.113858636
SLC25A51,-0.806439123,6.028966061,-3.53282806,0.001447101,0.034615169,-1.115400715
CD38,-1.35081076,3.850748223,-3.532688072,0.00144763,0.034615169,-1.115734869
CAPG,-1.958167273,3.664310766,-3.532047272,0.00145005,0.034616393,-1.117264416
NIP7,-0.890838887,5.749328862,-3.523620416,0.00148225,0.035232648,-1.137369731
SYT2,1.733061361,5.584620564,3.52305317,0.001484442,0.035232648,-1.138722499
LBHD1,-0.822157491,6.313043664,-3.522461195,0.001486733,0.035232648,-1.140134157
TNFAIP8,-1.487646996,5.099827787,-3.522154282,0.001487922,0.035232648,-1.140866008
CSF2RA,-1.235368227,3.10910637,-3.520185391,0.001495573,0.035325039,-1.145560399
