"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NLRC5",0.404041925104067,4.82411991052399,1.54260301930404,0.13115873483074,0.302461479914276,-5.38247608646294
"APC2",0.339461303691913,4.71601794475965,1.54242616017555,0.131201628058369,0.302550278751736,-5.38273394086073
"NBPF9",-0.193611195317735,6.78558688241196,-1.54209182929154,0.131282743426983,0.302656376446804,-5.38322131243778
"MRNIP",-0.428683749609067,2.6607790795488,-1.5413797786213,0.131455635885856,0.302882849169757,-5.3842589958217
"SEMA6A",-0.391015106042599,4.94855148963898,-1.54118406194677,0.131503189829366,0.302962053730546,-5.38454414307743
"ZNF585B",-0.269714457661481,4.54690506104292,-1.54103524303017,0.131539358142147,0.303004893993651,-5.3847609418211
"LGI1",0.350183122796929,4.00291839482404,1.54085470770147,0.131583245435297,0.303068141269209,-5.38502392014668
"DIP2A",-0.370834506248004,6.65273073801737,-1.54068846304529,0.131623669166234,0.303120776678172,-5.3852660578467
"SLC22A15",-0.242166587901737,4.99016179816799,-1.54035161972917,0.131705606014349,0.303256181037913,-5.38575660437655
"GRAP",-0.369411000709249,4.83335105801575,-1.53954140467945,0.131902858426988,0.303538091678935,-5.38693613753394
"FAM89B",-0.288244782358858,7.24991861937803,-1.5393696514868,0.131944703473853,0.303583740278611,-5.38718611029606
"TCIRG1",-0.299401230253349,6.48807021052497,-1.53924734701733,0.131974507610729,0.303632056505169,-5.3873640995003
"ATP2B3",0.176370192367269,8.40868564661932,1.53910088001611,0.13201020700262,0.303673670101084,-5.38757723594846
"PYROXD1",-0.159157894016344,9.70623848884445,-1.53866729040957,0.132115934321288,0.303854130643094,-5.38820808390945
"TFEB",-0.404611842291245,6.42718971178077,-1.53797357504063,0.132285233027411,0.30403796143406,-5.38921707422477
"ANKRD23",0.713461593820448,6.83050974906801,1.53794905954245,0.13229121913971,0.30403796143406,-5.38925272402285
"OR2A42",-0.26214329742778,6.31443098581155,-1.53771231676934,0.132349037421858,0.304128510394668,-5.3895969634264
"EBF4",0.414643137155319,4.07693257457918,1.53767743996421,0.132357556896208,0.304137954327218,-5.38964767262551
"ITGA6",-0.202383426663701,10.5808157305776,-1.53723743801854,0.132465075578965,0.304314045122951,-5.3902873272762
"TAF4",-0.462792341354879,2.67322370939015,-1.53682906369393,0.132564928657555,0.304496737885808,-5.39088085881129
"MSANTD2-AS1",-0.173308694677726,6.91485178830231,-1.53668987775659,0.132598975355401,0.304530362967,-5.3910831199999
"TTYH1",-0.229795038501795,4.63142446372182,-1.53649029788006,0.132647807482311,0.304622224954383,-5.39137311583522
"KIAA1614",0.411072011741591,2.88270539995412,1.53640086135408,0.132669695025269,0.304631916166488,-5.39150305914911
"PGAP3",0.402888158358292,5.35370264728764,1.53632942042816,0.132687180645426,0.304642307211019,-5.39160685166846
"STRIT1",3.37713772620993,2.93193422185259,1.53562674590602,0.132859263564884,0.304978904738704,-5.39262750145181
"ZCCHC14-DT",0.39949917225231,3.39275657919687,1.5356032103607,0.132865030457936,0.304978904738704,-5.39266168021244
"SNX18P3",-0.322250834195535,6.28804617294192,-1.53541278092798,0.132911698616675,0.30504541790929,-5.39293820842745
"SDF2L1",-0.260361282390806,6.25055948392777,-1.53539327006534,0.132916480849564,0.30504624265255,-5.39296653902136
"CIP2A",-0.470383751737355,3.38046870447834,-1.53522783516464,0.132957035530261,0.305074414790005,-5.39320674470949
"LINC02731",-0.272135961356955,3.65749520845671,-1.53515913244429,0.132973880228385,0.305078204182896,-5.39330649195139
"GTF2F1",-0.180162136699693,9.02000144361264,-1.53510586440203,0.13298694179699,0.305078204182896,-5.39338382737889
"NNT-AS1",0.223878613804374,5.2261520911572,1.53510191270331,0.1329879108128,0.305078204182896,-5.3933895644264
"INO80D-AS1",-0.24786671384337,5.69575473279358,-1.53451772534715,0.13313122483564,0.305274970972607,-5.39423754017395
"HNRNPUL2-BSCL2",-0.217688242032079,9.27415370416611,-1.53426905491008,0.133192266864846,0.305342970905131,-5.39459841081296
"SETD6",-0.25728591969676,5.93815015524921,-1.53425263924688,0.133196297269128,0.305342970905131,-5.39462223141595
"PLXNA4",-0.314576701381958,8.55894087121499,-1.53413154005374,0.133226032801245,0.305379074990248,-5.39479795028877
"PTPRJ-AS1",0.410145352871569,2.44115274129753,1.53382140660119,0.133302209464764,0.305490880005485,-5.39524790826995
"DIPK1B",-0.24052124918962,6.5749664076786,-1.53338246757612,0.133410083942503,0.305680658101539,-5.39588460708421
"LINC02942",0.302156978649695,4.00367618234746,1.53324587987619,0.133443666314172,0.305733857589659,-5.39608270029079
"SLC7A6",0.192773407737,9.87719381477519,1.53320493831679,0.133453733806172,0.305740043866856,-5.39614207482313
"ITGB2",0.413761224914998,4.31162272059204,1.53305841501055,0.133489768759119,0.305781970550881,-5.39635455534312
"ZNF517",-0.319775492245721,4.58792487642225,-1.53267848952035,0.133583241527781,0.305924962417687,-5.39690542022846
"YWHAG",-0.194530171622011,12.3860160801539,-1.53190935246415,0.133772632870236,0.306264566646701,-5.39802024554895
"RNU6-760P",-0.23933164167312,4.88662393346172,-1.53142300703188,0.133892501356477,0.306419544697755,-5.3987249239979
"MADCAM1-AS1",0.415164371986815,2.89821042332901,1.53108550489371,0.133975735516293,0.306495889128204,-5.39921382356067
"TWSG1",-0.177379653047277,9.12504594148075,-1.53042134773376,0.134139650222953,0.306730710028415,-5.40017563218406
"CDH24",0.711889800161601,5.20227977926273,1.53035412293624,0.134156250357091,0.306752427908245,-5.40027296421378
"ZNF493",-0.365433279148976,7.11351197158193,-1.53002452475078,0.134237663480163,0.306863267714919,-5.40075012134169
"C2CD4A",0.263814734981437,4.19216745133955,1.52994425953193,0.134257495578852,0.306886753813674,-5.40086630704305
"MICAL2",-0.549633151794728,4.22635733414155,-1.52993213812736,0.134260490765612,0.306886753813674,-5.40088385258021
"CCSER1",-0.251339319792986,6.38634632377341,-1.52972971002172,0.134310518483762,0.306948423069851,-5.40117684586532
"VIPAS39",-0.162977464292737,8.27785961928626,-1.52960832653215,0.134340524166637,0.30698648041127,-5.40135251923148
"CNPPD1",-0.536573772398185,3.56428684099165,-1.52949856098345,0.134367662563674,0.307028150245714,-5.40151136783697
"GPR199P",-0.535606701354631,4.33976455345981,-1.52930282991993,0.134416065979485,0.307108227733961,-5.40179459756998
"RAB21",0.248832733575727,4.15681358731108,1.52918146436549,0.13444608617593,0.307161689433058,-5.40197020173265
"HAUS8",-0.426304589946936,3.30007762501417,-1.52892773228666,0.134508865106025,0.307259180153099,-5.40233728766558
"KLHL42",-0.324065505901475,4.64688444487886,-1.5283128855278,0.134661089510003,0.307555975346211,-5.40322659197349
"ZMYND19",-0.312935234640636,3.82091644747424,-1.52809244330587,0.134715700527318,0.307650139577137,-5.4035453591301
"ZNF235",-0.218331392165813,6.6200909455229,-1.52797879763533,0.134743861366652,0.307683886851345,-5.40370967888925
"IYD",-0.224733455469995,5.38440504093923,-1.52790457261287,0.134762256516184,0.307705516517288,-5.40381699469
"CHCHD6",-0.23064265216843,6.06154375806073,-1.52777474252612,0.134794437091772,0.307768806111812,-5.40400469417745
"RRAS",-0.549244297145775,2.77656976749929,-1.52773329931673,0.134804710789737,0.307776025621478,-5.40406460698017
"C6orf136",-0.337890330864179,5.56736022480902,-1.52765207358851,0.134824848328271,0.307795559860958,-5.40418202763068
"ENHO",-0.349252414984556,2.36880662073854,-1.52722046431991,0.134931893740808,0.30790936710242,-5.40480587348253
"SFI1",0.411835477997524,3.26122602064356,1.5269860954488,0.134990049246822,0.308006143763272,-5.40514456388177
"PTGIR",-0.420882669932182,3.08362984832683,-1.52697552072561,0.134992673697853,0.308006143763272,-5.40515984451046
"LINC01250",0.316234007713892,3.50500904306898,1.52611072620884,0.13520743850087,0.308302785314283,-5.40640916898215
"ZNF45",-0.209261275858952,7.64769075260868,-1.52602734705491,0.135228159543718,0.308323144091696,-5.4065295895658
"DCLRE1A",-0.732632603136558,6.70427563195925,-1.52596136222859,0.135244559627912,0.308341018364482,-5.40662488422462
"BATF3",-0.425691689049386,3.06429781894267,-1.52586815021098,0.135267729569168,0.308359454912758,-5.40675949393548
"TRUB2",-0.45870514881311,4.52657893580106,-1.52565301662132,0.135321218026219,0.30843232449283,-5.40707014580223
"STK4-DT",0.470077802293478,2.72476983789895,1.52547247659081,0.13536611862718,0.30848890142544,-5.40733081489351
"SNHG22",-0.194124742930512,9.27601092152575,-1.52496655904703,0.135492004887592,0.30869566761949,-5.40806112866683
"TOMM40",-0.218008350144084,8.49947414682996,-1.52472689442977,0.135551672869505,0.308802605377695,-5.40840702020788
"RAB8A",-0.511994075272688,3.14159961567936,-1.52467001510607,0.135565836899262,0.30880366691508,-5.40848910319539
"RAB3C",-0.439519581527189,3.8296797052079,-1.52465310410025,0.135570048289426,0.30880366691508,-5.40851350707591
